SampleDate_SampleTime	Station	Depth	CHLA	DIN	DO	DOC	DON	DOP	FSS	KD	NH4F	NO23F	NO2F	NO3F	PC	PH	PHEO	PN	PO4F	PP	SALINITY	SECCHI	SIF	SIGMA_T	SPCOND	TDN	TDP	TN	TON	TP	TSS	VSS	WTEMP	TotalDepth	UpperPycnocline	LowerPycnocline	Latitude	Longitude	Time
2012-06-04	CB5.2	21.0	5.447	0.096	2.8		0.174	0.0035			0.086	0.01	0.0023	0.0077	0.771	7.5	2.478	0.152	0.0032	0.0134	20.29			13.5906	32600.0	0.27	0.0067	0.422	0.326	0.0201			20.5	31.0	7.5	19.5	38.137050000000016	-76.22786999999995	11:57:00
2012-06-04	CB5.2	23.0			2.8											7.5					20.92			14.0932	33500.0								20.4	31.0	7.5	19.5	38.137049999999995	-76.22787	11:57:00
2012-06-04	CB5.2	25.0			2.7											7.5					21.34			14.461	34100.0								20.2	31.0	7.5	19.5	38.137049999999995	-76.22787	11:57:00
2012-06-04	CB5.2	27.0			2.6											7.5					21.34			14.48538	34100.0								20.1	31.0	7.5	19.5	38.137049999999995	-76.22787	11:57:00
2012-06-04	CB5.2	29.0			2.5											7.5					21.62			14.72236	34500.0								20.0	31.0	7.5	19.5	38.137049999999995	-76.22787	11:57:00
2012-06-04	CB5.2	30.0	3.418	0.1121	2.6		0.2079	0.0047			0.097	0.0151	0.0057	0.0094	0.704	7.5	2.787	0.132	0.0042	0.0136	21.55			14.644870000000001	34400.0	0.32	0.0089	0.452	0.3399	0.0225	10.2		20.1	31.0	7.5	19.5	38.137050000000016	-76.22786999999995	11:57:00
2012-06-04	CB5.3	0.5	10.253	0.0256	8.5		0.3144	0.0017			0.02	0.0056	0.0016	0.004	1.34	8.2	1.036	0.235	0.0036	0.0113	12.93	1.0		7.41817	21800.0	0.34	0.0053	0.575	0.5494	0.0166	4.0		22.9	26.5	9.5	13.5	37.91011000000001	-76.17137000000001	10:28:00
2012-06-04	CB5.3	1.0			8.5											8.2					12.93			7.41817	21800.0								22.9	26.5	9.5	13.5	37.910109999999996	-76.17137000000001	10:28:00
2012-06-04	CB5.3	2.0			8.5											8.2					12.93			7.41817	21800.0								22.9	26.5	9.5	13.5	37.910109999999996	-76.17137000000001	10:28:00
2012-06-04	CB5.3	3.0			8.4											8.2					12.99			7.463489999999999	21900.0								22.9	26.5	9.5	13.5	37.910109999999996	-76.17137000000001	10:28:00
2012-06-04	CB5.3	4.0			8.1											8.2					13.46			7.869730000000001	22600.0								22.7	26.5	9.5	13.5	37.910109999999996	-76.17137000000001	10:28:00
2012-06-04	CB5.3	5.0			8.0											8.2					13.73			8.07372	23000.0								22.7	26.5	9.5	13.5	37.910109999999996	-76.17137000000001	10:28:00
2012-06-04	CB5.3	6.0			7.8											8.1					13.99			8.27015	23400.0								22.7	26.5	9.5	13.5	37.910109999999996	-76.17137000000001	10:28:00
2012-06-04	CB5.3	7.0			7.6											8.1					14.19			8.44684	23700.0								22.6	26.5	9.5	13.5	37.910109999999996	-76.17137000000001	10:28:00
2012-06-04	CB5.3	8.0	9.719	0.0199	7.2		0.3001	0.0023			0.015	0.0049	0.0007	0.004399999999999999	1.13	8.1	1.271	0.213	0.003	0.0125	14.53			8.70373	24200.0	0.32	0.0053	0.533	0.5131	0.0178	5.5		22.6	26.5	9.5	13.5	37.91011000000001	-76.17137000000001	10:28:00
2012-06-04	CB5.3	9.0			6.9											8.0					14.6			8.75662	24300.0								22.6	26.5	9.5	13.5	37.910109999999996	-76.17137000000001	10:28:00
2012-06-04	CB5.3	10.0			5.6											7.9					16.22			10.05765	26700.0								22.3	26.5	9.5	13.5	37.910109999999996	-76.17137000000001	10:28:00
2012-06-04	CB5.3	11.0			4.7											7.8					16.97			10.7012	27800.0								22.0	26.5	9.5	13.5	37.910109999999996	-76.17137000000001	10:28:00
2012-06-04	CB5.3	12.0			4.6											7.8					16.97			10.7012	27800.0								22.0	26.5	9.5	13.5	37.910109999999996	-76.17137000000001	10:28:00
2012-06-04	CB5.3	13.0			4.2											7.7					18.21			11.71539	29600.0								21.7	26.5	9.5	13.5	37.910109999999996	-76.17137000000001	10:28:00
2012-06-04	CB5.3	14.0			3.8											7.7					19.38			12.6769	31300.0								21.4	26.5	9.5	13.5	37.910109999999996	-76.17137000000001	10:28:00
2012-06-04	CB5.3	15.0	4.592	0.0684	3.7		0.3616	0.0075			0.061	0.0074	0.0013	0.0061	0.737	7.7	1.986	0.148	0.0033	0.0136	19.38			12.6769	31300.0	0.43	0.0108	0.578	0.5096	0.0244	5.5		21.4	26.5	9.5	13.5	37.91011000000001	-76.17137000000001	10:28:00
2012-06-04	CB5.3	16.0			3.5											7.6					19.45			12.7551	31400.0								21.3	26.5	9.5	13.5	37.910109999999996	-76.17137000000001	10:28:00
2012-06-04	CB5.3	17.0			3.2											7.6					20.08			13.382079999999998	32300.0								20.7	26.5	9.5	13.5	37.910109999999996	-76.17137000000001	10:28:00
2012-06-04	CB5.3	18.0			3.1											7.6					20.71			13.884620000000002	33200.0								20.6	26.5	9.5	13.5	37.910109999999996	-76.17137000000001	10:28:00
2012-06-04	CB5.3	19.0			3.1											7.6					20.92			14.068610000000001	33500.0								20.5	26.5	9.5	13.5	37.910109999999996	-76.17137000000001	10:28:00
2012-06-04	CB5.3	21.0			3.0											7.6					20.85			14.040070000000002	33400.0								20.4	26.5	9.5	13.5	37.910109999999996	-76.17137000000001	10:28:00
2012-06-04	CB5.3	23.0			3.0											7.6					21.2			14.305710000000001	33900.0								20.4	26.5	9.5	13.5	37.910109999999996	-76.17137000000001	10:28:00
2012-06-04	CB5.3	25.0	3.418	0.1233	3.0		0.3467	0.0084			0.095	0.0283	0.0079	0.0204	0.723	7.6	1.666	0.143	0.0045	0.0132	21.06			14.19945	33700.0	0.47	0.0129	0.613	0.4897	0.0261	6.0		20.4	26.5	9.5	13.5	37.91011000000001	-76.17137000000001	10:28:00
2012-06-04	CB6.4	0.0								0.7856												1.0												9.0			37.23653	-76.20799	12:52:00
2012-06-04	CB6.4	1.0	7.476	0.001	7.48	2.079	0.188	0.005	3.98		0.0004	0.0009	0.0001	0.0006000000000000001	1.22651	8.03	0.226	0.18411	0.0008	0.02145	20.48		0.6024	13.126870000000002	32730.0	0.189	0.0058	0.3731	0.37215	0.0272	7.18		22.87	9.0			37.236529999999995	-76.20798999999994	12:52:00
2012-06-04	CB6.4	2.0			7.45											8.05					20.82			13.46619	33224.0								22.56	9.0			37.23653000000001	-76.20799	12:52:00
2012-06-04	CB6.4	3.0	9.15429	0.0017000000000000001	7.2		0.19835	0.0053	3.34		0.001	0.0009	0.0001	0.0006000000000000001	1.28063	8.03	0.226	0.19868	0.0014	0.020919999999999998	21.1		0.587	13.7122	33621.0	0.2	0.0067	0.3987	0.397	0.0276	7.52		22.43	9.0			37.236529999999995	-76.20798999999994	12:52:00
2012-06-04	CB6.4	4.0			6.84											8.0					21.66			14.172529999999998	34426.0								22.29	9.0			37.23653000000001	-76.20799	12:52:00
2012-06-04	CB6.4	5.0			6.6											7.98					22.12			14.538870000000001	35091.0								22.22	9.0			37.23653000000001	-76.20799	12:52:00
2012-06-04	CB6.4	6.0	8.811	0.0015999999999999999	6.44		0.1674	0.0038	4.82		0.0009	0.0009	0.0001	0.0006000000000000001	1.1803	7.96	0.25365	0.18782000000000001	0.0028	0.01732	22.54		0.5462	14.86449	35701.0	0.169	0.0066	0.3568	0.35524999999999995	0.0239	7.94		22.19	9.0			37.236529999999995	-76.20798999999994	12:52:00
2012-06-04	CB6.4	7.0			6.35											7.95					22.65			14.950339999999999	35851.0								22.18	9.0			37.23653000000001	-76.20799	12:52:00
2012-06-04	CB6.4	8.0	4.1385	0.0116	6.35		0.1834	0.0047	8.52		0.0101	0.0015	0.0004	0.0011	0.8083899999999999	7.94	0.81435	0.12913	0.0046	0.01769	22.63		0.5656	14.935210000000001	35825.0	0.195	0.0093	0.3241	0.3125	0.027	11.52		22.18	9.0			37.23653000000001	-76.20798999999995	12:52:00
2012-06-04	CB7.3	0.0								0.9816												1.3												11.0	2.0	2.0	37.11681	-76.12521	11:46:00
2012-06-04	CB7.3	1.0	5.67375	0.0026666666666666666	7.46		0.17033333333333334	0.0045000000000000005	4.720000000000001		0.0005	0.0023	0.0001	0.00225	0.8576699999999999	8.02	0.226	0.131375	0.0045000000000000005	0.014525	23.11		0.48119999999999996	15.2532	36518.0	0.1725	0.009000000000000001	0.3039	0.3	0.0235	8.030000000000001		22.35	11.0	2.0	2.0	37.116809999999994	-76.12521000000005	11:46:00
2012-06-04	CB7.3	2.0			7.38											8.02					23.31			15.420470000000002	36802.0								22.29	11.0	2.0	2.0	37.116809999999994	-76.12521	11:46:00
2012-06-04	CB7.3	3.0	5.7405	0.0027	7.03		0.18230000000000002	0.0052	6.94		0.0004	0.0024	0.0001	0.0023499999999999997	0.8634799999999999	7.98	0.226	0.1348	0.0048	0.014980000000000002	24.07		0.4717	16.06993	37869.0	0.185	0.01	0.3198	0.3171	0.025	9.88		22.01	11.0	2.0	2.0	37.116809999999994	-76.12521	11:46:00
2012-06-04	CB7.3	4.0			6.9											7.96					24.58			16.49579	38601.0								21.86	11.0	2.0	2.0	37.116809999999994	-76.12521	11:46:00
2012-06-04	CB7.3	5.0			6.88											7.96					24.68			16.57682	38743.0								21.84	11.0	2.0	2.0	37.116809999999994	-76.12521	11:46:00
2012-06-04	CB7.3	6.0			6.86											7.96					24.73			16.619970000000002	38815.0								21.82	11.0	2.0	2.0	37.116809999999994	-76.12521	11:46:00
2012-06-04	CB7.3	7.0			6.84											7.96					24.78			16.6552	38881.0								21.83	11.0	2.0	2.0	37.116809999999994	-76.12521	11:46:00
2012-06-04	CB7.3	8.0			6.84											7.95					24.88			16.72038	39017.0								21.87	11.0	2.0	2.0	37.116809999999994	-76.12521	11:46:00
2012-06-04	CB7.3	9.0			6.8											7.95					25.01			16.829439999999998	39200.0								21.83	11.0	2.0	2.0	37.116809999999994	-76.12521	11:46:00
2012-06-04	CB7.3	10.0	2.8035	0.0171	6.83		0.1669	0.005	10.24		0.0138	0.0033	0.0001	0.0032	0.6063	7.94	0.3738	0.10059	0.0094	0.011940000000000001	25.27		0.4016	17.0423	39574.0	0.184	0.0144	0.2846	0.2675	0.0263	12.9		21.77	11.0	2.0	2.0	37.116809999999994	-76.12520999999997	11:46:00
2012-06-04	CB7.4	0.0								0.5392												1.4												15.0			36.9957	-76.02048	09:46:00
2012-06-04	CB7.4	1.0	4.272	0.001	7.41	1.635	0.15	0.0038	6.12		0.0004	0.0009	0.0001	0.0006000000000000001	0.71141	7.98	0.226	0.11132	0.0079	0.01197	26.09		0.3414	17.76664	40715.0	0.151	0.0117	0.2623	0.26134999999999997	0.0237	8.64		21.38	15.0			36.99569999999997	-76.02047999999999	09:46:00
2012-06-04	CB7.4	2.0			7.39											7.97					27.0			18.520039999999998	41988.0								21.14	15.0			36.9957	-76.02048	09:46:00
2012-06-04	CB7.4	3.0			7.34											7.96					27.45			18.90614	42615.0								20.97	15.0			36.9957	-76.02048	09:46:00
2012-06-04	CB7.4	4.0	3.6045	0.001	7.32		0.15605000000000002	0.0038	9.16		0.0004	0.0009	0.0001	0.0006000000000000001	0.6531899999999999	7.96	0.226	0.10662999999999999	0.0097	0.012629999999999999	27.6		0.249	19.03312	42824.0	0.157	0.0135	0.2636	0.26265	0.0261	11.42		20.92	15.0			36.99569999999997	-76.02047999999999	09:46:00
2012-06-04	CB7.4	5.0			7.3											7.96					28.07			19.41631	43481.0								20.82	15.0			36.9957	-76.02048	09:46:00
2012-06-04	CB7.4	6.0			7.28											7.96					28.07			19.4111	43489.0								20.84	15.0			36.9957	-76.02048	09:46:00
2012-06-04	CB7.4	7.0			7.26											7.96					28.27			19.573539999999998	43770.0								20.8	15.0			36.9957	-76.02048	09:46:00
2012-06-04	CB7.4	8.0			7.24											7.96					28.24			19.550729999999998	43728.0								20.8	15.0			36.9957	-76.02048	09:46:00
2012-06-04	CB7.4	9.0			7.22											7.95					28.44			19.71319	44002.0								20.76	15.0			36.9957	-76.02048	09:46:00
2012-06-04	CB7.4	10.0	3.0705	0.00185	7.22		0.15510000000000002	0.0043	24.26		0.0012	0.0009	0.0001	0.0006000000000000001	0.67929	7.95	0.57405	0.10453	0.0105	0.02188	28.21		0.2265	19.52272	43682.0	0.157	0.0148	0.2615	0.25965000000000005	0.0367	28.08		20.82	15.0			36.99569999999997	-76.02047999999999	09:46:00
2012-06-04	CB7.4	11.0			7.23											7.96					28.17			19.489710000000002	43632.0								20.83	15.0			36.9957	-76.02048	09:46:00
2012-06-04	CB7.4	12.0			7.22											7.96					28.14			19.4617	43581.0								20.85	15.0			36.9957	-76.02048	09:46:00
2012-06-04	CB7.4	13.0			7.2											7.96					28.04			19.380489999999998	43445.0								20.87	15.0			36.9957	-76.02048	09:46:00
2012-06-04	CB7.4	14.0	3.204	0.00355	7.18		0.1524	0.0051	29.74		0.0029	0.0009	0.0001	0.00055	0.8897700000000001	7.95	0.81435		0.01	0.02451	27.96		0.2512	19.31447	43331.0	0.156	0.0151			0.0396	33.54		20.89	15.0			36.99569999999998	-76.02047999999996	09:46:00
2012-06-05	CB3.3C	0.0								1.2629																								25.0	6.5	10.5	38.99596	-76.35967	14:14:00
2012-06-05	CB3.3C	0.5	7.049	0.292	6.8		0.258	0.0017			0.083	0.209	0.0078	0.2012	0.892	7.7	1.025	0.162	0.0031	0.0169	7.87	0.7	0.94	3.5683	14000.0	0.55	0.0048	0.712	0.42	0.0217	6.8	2.0	23.0	25.0	6.5	10.5	38.995959999999975	-76.35967000000002	14:14:00
2012-06-05	CB3.3C	1.0			6.5											7.6					7.93			3.78617	14100.0								22.3	25.0	6.5	10.5	38.99596	-76.35967	14:14:00
2012-06-05	CB3.3C	2.0			6.1											7.5					8.19			4.10363	14500.0								21.8	25.0	6.5	10.5	38.99596	-76.35967	14:14:00
2012-06-05	CB3.3C	3.0			5.9											7.5					8.25			4.12521	14600.0								21.9	25.0	6.5	10.5	38.99596	-76.35967	14:14:00
2012-06-05	CB3.3C	4.0			5.2											7.4					8.5			4.36254	15000.0								21.7	25.0	6.5	10.5	38.99596	-76.35967	14:14:00
2012-06-05	CB3.3C	5.0	6.194	0.323	4.6		0.297	0.0016			0.146	0.177	0.0089	0.1681	0.732	7.4	2.179	0.141	0.0027	0.0193	8.76		0.93	4.6072	15400.0	0.62	0.0043	0.761	0.438	0.0236	7.2		21.5	25.0	6.5	10.5	38.995959999999975	-76.35967000000004	14:14:00
2012-06-05	CB3.3C	6.0			3.9											7.3					9.27			5.01772	16200.0								21.4	25.0	6.5	10.5	38.99596	-76.35967	14:14:00
2012-06-05	CB3.3C	7.0			2.2											7.2					11.41			6.78253	19500.0								20.8	25.0	6.5	10.5	38.99596	-76.35967	14:14:00
2012-06-05	CB3.3C	8.0			2.0											7.2					11.67			6.979839999999999	19900.0								20.8	25.0	6.5	10.5	38.99596	-76.35967	14:14:00
2012-06-05	CB3.3C	9.0			1.8											7.2					11.93			7.20058	20300.0								20.7	25.0	6.5	10.5	38.99596	-76.35967	14:14:00
2012-06-05	CB3.3C	10.0			0.94											7.2					13.99			8.92733	23400.0								20.0	25.0	6.5	10.5	38.99596	-76.35967	14:14:00
2012-06-05	CB3.3C	11.0			0.49											7.2					15.54			10.24282	25700.0								19.4	25.0	6.5	10.5	38.99596	-76.35967	14:14:00
2012-06-05	CB3.3C	12.0	3.845	0.3313	0.45		0.2487	0.0056			0.286	0.0453	0.0095	0.0358	0.531	7.2	1.388	0.12	0.0047	0.0112	15.95			10.57737	26300.0	0.58	0.0103	0.7	0.3687	0.0215	6.0		19.3	25.0	6.5	10.5	38.995959999999975	-76.35967000000004	14:14:00
2012-06-05	CB3.3C	13.0			0.37											7.2					16.43			10.98783	27000.0								19.1	25.0	6.5	10.5	38.99596	-76.35967	14:14:00
2012-06-05	CB3.3C	15.0			0.41											7.2					17.04			11.452	27900.0								19.1	25.0	6.5	10.5	38.99596	-76.35967	14:14:00
2012-06-05	CB3.3C	17.0			0.42											7.2					17.04			11.452	27900.0								19.1	25.0	6.5	10.5	38.99596	-76.35967	14:14:00
2012-06-05	CB3.3C	19.0			0.43											7.2					17.11			11.50527	28000.0								19.1	25.0	6.5	10.5	38.99596	-76.35967	14:14:00
2012-06-05	CB3.3C	21.0			0.43											7.2					17.18			11.58119	28100.0								19.0	25.0	6.5	10.5	38.99596	-76.35967	14:14:00
2012-06-05	CB3.3C	23.0			0.45											7.2					17.25			11.63447	28200.0								19.0	25.0	6.5	10.5	38.99596	-76.35967	14:14:00
2012-06-05	CB3.3C	24.0	2.4565	0.31035	0.49		0.32965	0.00825			0.2715	0.038849999999999996	0.00875	0.030100000000000002	0.77	7.2	3.3005000000000004	0.1345	0.00655	0.019799999999999998	17.25			11.63447	28200.0	0.64	0.0148	0.7745	0.46415	0.034600000000000006	14.4		19.0	25.0	6.5	10.5	38.995959999999975	-76.35966999999995	14:14:00
2012-06-05	CB4.1C	0.0								1.0845																								32.5	4.5	11.5	38.82593	-76.39945	12:35:00
2012-06-05	CB4.1C	0.5	10.222	0.286	7.2		0.254	0.0035			0.095	0.191	0.008	0.183	1.12	7.7	2.38	0.217	0.0034	0.0196	8.5	1.1		4.21793	15000.0	0.54	0.0069	0.757	0.471	0.0265	4.8		22.3	32.5	4.5	11.5	38.82592999999998	-76.39944999999996	12:35:00
2012-06-05	CB4.1C	1.0			7.2											7.7					8.5			4.16895	15000.0								22.5	32.5	4.5	11.5	38.82593	-76.39945	12:35:00
2012-06-05	CB4.1C	2.0			6.9											7.7					8.63			4.3650199999999995	15200.0								22.1	32.5	4.5	11.5	38.82593	-76.39945	12:35:00
2012-06-05	CB4.1C	3.0	7.629	0.317	6.4		0.303	0.0032			0.126	0.191	0.0093	0.1817	0.914	7.6	2.411	0.184	0.0041	0.0163	8.82			4.55727	15500.0	0.62	0.0073	0.804	0.487	0.0236	4.0		21.9	32.5	4.5	11.5	38.82592999999998	-76.39944999999996	12:35:00
2012-06-05	CB4.1C	4.0			5.4											7.5					9.2			4.94094	16100.0								21.5	32.5	4.5	11.5	38.82593	-76.39945	12:35:00
2012-06-05	CB4.1C	5.0			4.7											7.4					10.17			5.70029	17600.0								21.4	32.5	4.5	11.5	38.82593	-76.39945	12:35:00
2012-06-05	CB4.1C	6.0			4.7											7.4					10.37			5.85194	17900.0								21.4	32.5	4.5	11.5	38.82593	-76.39945	12:35:00
2012-06-05	CB4.1C	7.0			4.4											7.4					10.43			5.8735599999999994	18000.0								21.5	32.5	4.5	11.5	38.82593	-76.39945	12:35:00
2012-06-05	CB4.1C	8.0			3.2											7.3					11.8			6.98385	20100.0								21.2	32.5	4.5	11.5	38.82593	-76.39945	12:35:00
2012-06-05	CB4.1C	9.0			2.3											7.3					13.06			8.03445	22000.0								20.8	32.5	4.5	11.5	38.82593	-76.39945	12:35:00
2012-06-05	CB4.1C	10.0			1.8											7.3					14.13			8.89352	23600.0								20.6	32.5	4.5	11.5	38.82593	-76.39945	12:35:00
2012-06-05	CB4.1C	11.0			1.4											7.3					15.14			9.730780000000001	25100.0								20.3	32.5	4.5	11.5	38.82593	-76.39945	12:35:00
2012-06-05	CB4.1C	12.0			1.2											7.3					16.22			10.59774	26700.0								20.1	32.5	4.5	11.5	38.82593	-76.39945	12:35:00
2012-06-05	CB4.1C	13.0	3.509	0.2713	1.2		0.2987	0.0046			0.227	0.0443	0.0065	0.0378	0.485	7.3	1.297	0.0996	0.0032	0.011	16.77			11.0389	27500.0	0.57	0.0078	0.6696	0.3983	0.0188	6.0		20.0	32.5	4.5	11.5	38.82592999999998	-76.39944999999996	12:35:00
2012-06-05	CB4.1C	14.0			1.1											7.3					17.04			11.26745	27900.0								19.9	32.5	4.5	11.5	38.82593	-76.39945	12:35:00
2012-06-05	CB4.1C	15.0			1.0											7.3					17.31			11.51934	28300.0								19.7	32.5	4.5	11.5	38.82593	-76.39945	12:35:00
2012-06-05	CB4.1C	17.0			0.83											7.3					17.93			12.01385	29200.0								19.6	32.5	4.5	11.5	38.82593	-76.39945	12:35:00
2012-06-05	CB4.1C	19.0			0.8											7.3					18.35			12.35641	29800.0								19.5	32.5	4.5	11.5	38.82593	-76.39945	12:35:00
2012-06-05	CB4.1C	21.0			0.78											7.3					18.62			12.58495	30200.0								19.4	32.5	4.5	11.5	38.82593	-76.39945	12:35:00
2012-06-05	CB4.1C	23.0			0.79											7.3					18.76			12.691410000000001	30400.0								19.4	32.5	4.5	11.5	38.82593	-76.39945	12:35:00
2012-06-05	CB4.1C	25.0			0.79											7.3					18.83			12.744639999999999	30500.0								19.4	32.5	4.5	11.5	38.82593	-76.39945	12:35:00
2012-06-05	CB4.1C	27.0			0.79											7.3					18.97			12.85109	30700.0								19.4	32.5	4.5	11.5	38.82593	-76.39945	12:35:00
2012-06-05	CB4.1C	29.0			0.83											7.3					19.04			12.90432	30800.0								19.4	32.5	4.5	11.5	38.82593	-76.39945	12:35:00
2012-06-05	CB4.1C	31.0	3.051	0.2546	0.88		0.3054	0.004			0.218	0.0366	0.0077	0.0289	0.607	7.3	2.609	0.118	0.0051	0.0129	19.17			13.00318	31000.0	0.56	0.0091	0.678	0.4234	0.022	9.0		19.4	32.5	4.5	11.5	38.82592999999998	-76.39944999999996	12:35:00
2012-06-05	CB4.2C	0.0								0.7138																								27.5	9.5	10.5	38.64618	-76.42126999999999	10:53:00
2012-06-05	CB4.2C	0.5	10.68	0.193	7.5		0.247	0.0036			0.063	0.13	0.0064	0.1236	0.94	7.9	2.029	0.181	0.0034	0.0121	9.72	1.4		5.0923300000000005	16900.0	0.44	0.007	0.621	0.428	0.0191	3.8		22.5	27.5	9.5	10.5	38.64617999999999	-76.42127000000004	10:53:00
2012-06-05	CB4.2C	1.0			7.5											7.9					9.72			5.0923300000000005	16900.0								22.5	27.5	9.5	10.5	38.64618000000001	-76.42126999999999	10:53:00
2012-06-05	CB4.2C	2.0			7.5											7.9					9.72			5.0923300000000005	16900.0								22.5	27.5	9.5	10.5	38.64618000000001	-76.42126999999999	10:53:00
2012-06-05	CB4.2C	3.0			7.4											7.9					9.78			5.13773	17000.0								22.5	27.5	9.5	10.5	38.64618000000001	-76.42126999999999	10:53:00
2012-06-05	CB4.2C	5.0			7.1											7.8					10.11			5.43689	17500.0								22.3	27.5	9.5	10.5	38.64618000000001	-76.42126999999999	10:53:00
2012-06-05	CB4.2C	7.0			7.0											7.8					10.3			5.60532	17800.0								22.2	27.5	9.5	10.5	38.64618000000001	-76.42126999999999	10:53:00
2012-06-05	CB4.2C	8.0	10.07	0.185	6.8		0.235	0.0019			0.061	0.124	0.0058	0.1182	0.771	7.8	1.785	0.164	0.0031	0.0106	10.37			5.65831	17900.0	0.42	0.005	0.584	0.399	0.0156	4.3		22.2	27.5	9.5	10.5	38.64617999999999	-76.42127000000004	10:53:00
2012-06-05	CB4.2C	9.0			5.8											7.6					10.69			5.92512	18400.0								22.1	27.5	9.5	10.5	38.64618000000001	-76.42126999999999	10:53:00
2012-06-05	CB4.2C	10.0			2.6											7.4					15.54			9.91525	25700.0								20.8	27.5	9.5	10.5	38.64618000000001	-76.42126999999999	10:53:00
2012-06-05	CB4.2C	11.0			1.8											7.3					17.52			11.53717	28600.0								20.3	27.5	9.5	10.5	38.64618000000001	-76.42126999999999	10:53:00
2012-06-05	CB4.2C	12.0	3.814	0.1838	1.7		0.2762	0.0044			0.147	0.0368	0.006	0.0308	0.578	7.3	1.953	0.122	0.0031	0.0123	18.0			11.9254	29300.0	0.46	0.0075	0.582	0.3982	0.0198	8.3		20.2	27.5	9.5	10.5	38.64617999999999	-76.42127000000004	10:53:00
2012-06-05	CB4.2C	13.0			1.6											7.3					18.14			12.055539999999999	29500.0								20.1	27.5	9.5	10.5	38.64618000000001	-76.42126999999999	10:53:00
2012-06-05	CB4.2C	14.0			1.5											7.3					18.62			12.44383	30200.0								20.0	27.5	9.5	10.5	38.64618000000001	-76.42126999999999	10:53:00
2012-06-05	CB4.2C	15.0			1.4											7.3					18.69			12.520760000000001	30300.0								19.9	27.5	9.5	10.5	38.64618000000001	-76.42126999999999	10:53:00
2012-06-05	CB4.2C	16.0			1.4											7.3					18.69			12.520760000000001	30300.0								19.9	27.5	9.5	10.5	38.64618000000001	-76.42126999999999	10:53:00
2012-06-05	CB4.2C	17.0			1.3											7.3					19.24			12.9623	31100.0								19.8	27.5	9.5	10.5	38.64618000000001	-76.42126999999999	10:53:00
2012-06-05	CB4.2C	18.0			1.3											7.3					19.45			13.14555	31400.0								19.7	27.5	9.5	10.5	38.64618000000001	-76.42126999999999	10:53:00
2012-06-05	CB4.2C	19.0			1.3											7.3					19.52			13.19875	31500.0								19.7	27.5	9.5	10.5	38.64618000000001	-76.42126999999999	10:53:00
2012-06-05	CB4.2C	21.0			1.2											7.3					20.08			13.67165	32300.0								19.5	27.5	9.5	10.5	38.64618000000001	-76.42126999999999	10:53:00
2012-06-05	CB4.2C	23.0			1.2											7.3					20.08			13.67165	32300.0								19.5	27.5	9.5	10.5	38.64618000000001	-76.42126999999999	10:53:00
2012-06-05	CB4.2C	25.0			1.3											7.3					20.08			13.67165	32300.0								19.5	27.5	9.5	10.5	38.64618000000001	-76.42126999999999	10:53:00
2012-06-05	CB4.2C	26.0	3.204	0.1826	1.3		0.2674	0.007			0.158	0.0246	0.008	0.0166	0.673	7.4	2.777	0.128	0.0043	0.0141	20.08			13.67165	32300.0	0.45	0.0113	0.578	0.3954	0.0254	11.2		19.5	27.5	9.5	10.5	38.64617999999999	-76.42127000000004	10:53:00
2012-06-05	CB4.3C	0.5	11.29	0.171	7.4		0.249	0.0023			0.051	0.12	0.0066	0.1134	0.894	7.9	1.953	0.18	0.0032	0.0117	10.11	1.4	0.71	5.4122	17500.0	0.42	0.0055	0.6	0.429	0.0172	4.0	2.0	22.4	27.5	8.5	13.5	38.555050000000016	-76.42794000000002	09:32:00
2012-06-05	CB4.3C	1.0			7.4											7.9					10.11			5.4122	17500.0								22.4	27.5	8.5	13.5	38.55505	-76.42794000000002	09:32:00
2012-06-05	CB4.3C	2.0			7.4											7.9					10.11			5.4122	17500.0								22.4	27.5	8.5	13.5	38.55505	-76.42794000000002	09:32:00
2012-06-05	CB4.3C	3.0			7.3											7.9					10.11			5.4122	17500.0								22.4	27.5	8.5	13.5	38.55505	-76.42794000000002	09:32:00
2012-06-05	CB4.3C	5.0			7.3											7.9					10.11			5.4122	17500.0								22.4	27.5	8.5	13.5	38.55505	-76.42794000000002	09:32:00
2012-06-05	CB4.3C	7.0	10.375	0.171	7.1		0.249	0.0029			0.055	0.116	0.0052	0.1108	0.814	7.8	2.121	0.166	0.0031	0.0109	10.11		0.71	5.4122	17500.0	0.42	0.006	0.586	0.415	0.0169	4.3		22.4	27.5	8.5	13.5	38.55505000000002	-76.42794000000002	09:32:00
2012-06-05	CB4.3C	8.0			5.9											7.7					10.89			6.00237	18700.0								22.4	27.5	8.5	13.5	38.55505	-76.42794000000002	09:32:00
2012-06-05	CB4.3C	9.0			4.2											7.5					12.66			7.41602	21400.0								22.1	27.5	8.5	13.5	38.55505	-76.42794000000002	09:32:00
2012-06-05	CB4.3C	10.0			1.8											7.4					16.43			10.66226	27000.0								20.5	27.5	8.5	13.5	38.55505	-76.42794000000002	09:32:00
2012-06-05	CB4.3C	11.0			2.0											7.4					17.73			11.64847	28900.0								20.5	27.5	8.5	13.5	38.55505	-76.42794000000002	09:32:00
2012-06-05	CB4.3C	12.0			1.7											7.4					18.69			12.42512	30300.0								20.3	27.5	8.5	13.5	38.55505	-76.42794000000002	09:32:00
2012-06-05	CB4.3C	13.0			1.6											7.4					19.11			12.81595	30900.0								20.0	27.5	8.5	13.5	38.55505	-76.42794000000002	09:32:00
